display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Cooper Kupp,WR,15,2025,SEA,IND,home,-13.50,41.50,00-0033908,27.50,7.71,4100,29.00,1.98,3.19,1.55,-1.64,2025-12-14T06:24:28Z
Chris Godwin Jr.,WR,15,2025,TB,ATL,home,-6.00,43.50,00-0033921,24.75,10.87,,21.00,,,,,2025-12-14T06:24:28Z
Marquez Valdes-Scantling,WR,15,2025,PIT,MIA,home,-3.00,42.50,00-0034272,22.75,2.40,,8.00,,,,,2025-12-14T06:24:28Z
Courtland Sutton,WR,15,2025,DEN,GB,home,1.50,42.50,00-0034348,20.50,12.32,5500,12.00,2.25,4.75,5.71,0.96,2025-12-14T06:24:28Z
Cedrick Wilson Jr.,WR,15,2025,MIA,PIT,away,3.00,42.50,00-0034418,19.75,0.45,,30.00,,,,,2025-12-14T06:24:28Z
Trent Sherfield Sr.,WR,15,2025,ARI,HOU,away,10.50,42.50,00-0034487,16.00,2.84,3000,5.00,0.73,0.06,0.05,-0.00,2025-12-14T06:24:28Z
Allen Lazard,WR,15,2025,NYJ,JAX,away,13.50,41.50,00-0034521,14.00,2.74,3000,20.00,0.77,0.28,0.01,-0.27,2025-12-14T06:24:28Z
Christian Kirk,WR,15,2025,HOU,ARI,home,-10.50,42.50,00-0034775,26.50,6.11,3200,17.00,1.53,0.22,1.58,1.36,2025-12-14T06:24:28Z
DJ Moore,WR,15,2025,CHI,CLE,home,-7.50,38.50,00-0034827,23.00,8.12,5000,4.00,1.46,2.34,3.32,0.98,2025-12-14T06:24:28Z
KhaDarel Hodge,WR,15,2025,ATL,TB,away,6.00,43.50,00-0034854,18.75,0.25,,18.00,,,,,2025-12-14T06:24:28Z
Dante Pettis,WR,15,2025,NO,CAR,home,2.50,40.50,00-0034860,19.00,0.44,3000,11.00,0.10,0.00,,,2025-12-14T06:24:28Z
Jakobi Meyers,WR,15,2025,JAX,NYJ,home,-13.50,41.50,00-0034960,27.50,12.59,5600,10.00,2.34,12.58,5.24,-7.33,2025-12-14T06:24:28Z
Ashton Dulin,WR,15,2025,IND,SEA,away,13.50,41.50,00-0035021,14.00,0.00,3000,6.00,0.00,0.00,,,2025-12-14T06:24:28Z
Olamide Zaccheaus,WR,15,2025,CHI,CLE,home,-7.50,38.50,00-0035208,23.00,3.86,3300,4.00,1.15,1.06,,,2025-12-14T06:24:28Z
David Sills V,WR,15,2025,ATL,TB,away,6.00,43.50,00-0035359,18.75,6.07,,18.00,,,,,2025-12-14T06:24:28Z
Lil'Jordan Humphrey,WR,15,2025,DEN,GB,home,1.50,42.50,00-0035406,20.50,3.95,3000,12.00,1.33,0.06,0.11,0.05,2025-12-14T06:24:28Z
Darius Slayton,WR,15,2025,NYG,WAS,home,-2.50,46.50,00-0035535,24.50,9.56,4400,25.00,2.00,2.27,3.95,1.68,2025-12-14T06:24:28Z
Tom Kennedy,WR,15,2025,DET,LA,away,6.00,54.50,00-0035544,24.25,1.60,3000,19.00,0.75,0.07,,,2025-12-14T06:24:28Z
Alex Bachman,WR,15,2025,LV,PHI,away,12.50,38.50,00-0035602,13.00,0.00,3000,14.00,0.00,0.00,,,2025-12-14T06:24:28Z
DK Metcalf,WR,15,2025,PIT,MIA,home,-3.00,42.50,00-0035640,22.75,13.62,,8.00,,,,,2025-12-14T06:24:28Z
Gunner Olszewski,WR,15,2025,NYG,WAS,home,-2.50,46.50,00-0035645,24.50,1.35,3000,25.00,0.22,0.00,1.37,1.37,2025-12-14T06:24:28Z
Terry McLaurin,WR,15,2025,WAS,NYG,away,2.50,46.50,00-0035659,22.00,12.64,5400,28.00,2.22,10.44,7.78,-2.66,2025-12-14T06:24:28Z
A.J. Brown,WR,15,2025,PHI,LV,home,-12.50,38.50,00-0035676,25.50,15.47,6800,27.00,2.18,10.46,9.33,-1.13,2025-12-14T06:24:28Z
Deebo Samuel Sr.,WR,15,2025,WAS,NYG,away,2.50,46.50,00-0035719,22.00,13.53,5300,28.00,2.09,5.59,10.07,4.48,2025-12-14T06:24:28Z
Andre Baccellia,WR,15,2025,ARI,HOU,away,10.50,42.50,00-0035876,16.00,5.16,3000,5.00,1.48,0.09,1.34,1.25,2025-12-14T06:24:28Z
Cody White,WR,15,2025,SEA,IND,home,-13.50,41.50,00-0035891,27.50,0.97,3000,29.00,0.26,0.00,,,2025-12-14T06:24:28Z
James Proche II,WR,15,2025,TEN,SF,away,12.50,44.50,00-0036133,16.00,1.55,3000,22.00,0.56,0.07,,,2025-12-14T06:24:28Z
Isaiah Hodgins,WR,15,2025,NYG,WAS,home,-2.50,46.50,00-0036165,24.50,7.34,3400,25.00,1.76,1.02,2.69,1.67,2025-12-14T06:24:28Z
Nick Westbrook-Ikhine,WR,15,2025,MIA,PIT,away,3.00,42.50,00-0036182,19.75,2.84,,30.00,,,,,2025-12-14T06:24:28Z
Gabe Davis,WR,15,2025,BUF,NE,away,-1.50,48.50,00-0036196,25.00,4.84,3600,16.00,1.31,0.36,0.88,0.52,2025-12-14T06:24:28Z
Michael Pittman Jr.,WR,15,2025,IND,SEA,away,13.50,41.50,00-0036252,14.00,11.14,5100,6.00,2.15,5.40,3.06,-2.35,2025-12-14T06:24:28Z
Jauan Jennings,WR,15,2025,SF,TEN,home,-12.50,44.50,00-0036259,28.50,12.30,5200,23.00,2.45,13.66,6.03,-7.63,2025-12-14T06:24:28Z
Darnell Mooney,WR,15,2025,ATL,TB,away,6.00,43.50,00-0036309,18.75,8.91,,18.00,,,,,2025-12-14T06:24:28Z
Justin Jefferson,WR,15,2025,MIN,DAL,away,5.50,47.50,00-0036322,21.00,14.27,,32.00,,,,,2025-12-14T06:24:28Z
Devin Duvernay,WR,15,2025,CHI,CLE,home,-7.50,38.50,00-0036331,23.00,0.06,3000,4.00,0.04,0.00,,,2025-12-14T06:24:28Z
CeeDee Lamb,WR,15,2025,DAL,MIN,home,-5.50,47.50,00-0036358,26.50,17.81,,1.00,,,,,2025-12-14T06:24:28Z
Jerry Jeudy,WR,15,2025,CLE,CHI,away,7.50,38.50,00-0036407,15.50,8.61,4400,26.00,2.16,3.99,1.87,-2.12,2025-12-14T06:24:28Z
Van Jefferson,WR,15,2025,TEN,SF,away,12.50,44.50,00-0036415,16.00,5.89,3000,22.00,1.85,2.47,1.55,-0.92,2025-12-14T06:24:28Z
Rashod Bateman,WR,15,2025,BAL,CIN,away,-3.00,51.50,00-0036550,27.25,5.84,3400,3.00,1.56,1.59,1.60,0.01,2025-12-14T06:24:28Z
Nico Collins,WR,15,2025,HOU,ARI,home,-10.50,42.50,00-0036554,26.50,16.10,6700,17.00,2.49,12.68,10.76,-1.92,2025-12-14T06:24:28Z
Jaylen Waddle,WR,15,2025,MIA,PIT,away,3.00,42.50,00-0036613,19.75,13.80,,30.00,,,,,2025-12-14T06:24:28Z
Dee Eskridge,WR,15,2025,MIA,PIT,away,3.00,42.50,00-0036620,19.75,0.46,,30.00,,,,,2025-12-14T06:24:28Z
Dyami Brown,WR,15,2025,JAX,NYJ,home,-13.50,41.50,00-0036626,27.50,0.23,3000,10.00,0.09,0.00,,,2025-12-14T06:24:28Z
Tylan Wallace,WR,15,2025,BAL,CIN,away,-3.00,51.50,00-0036630,27.25,1.85,3000,3.00,0.46,0.04,0.68,0.64,2025-12-14T06:24:28Z
Tutu Atwell,WR,15,2025,LA,DET,home,-6.00,54.50,00-0036849,30.25,2.38,3300,31.00,0.55,0.25,0.46,0.21,2025-12-14T06:24:28Z
Ben Skowronek,WR,15,2025,PIT,MIA,home,-3.00,42.50,00-0036862,22.75,1.75,,8.00,,,,,2025-12-14T06:24:28Z
Ja'Marr Chase,WR,15,2025,CIN,BAL,home,3.00,51.50,00-0036900,24.25,19.75,8100,24.00,2.41,19.84,15.74,-4.09,2025-12-14T06:24:28Z
DeVonta Smith,WR,15,2025,PHI,LV,home,-12.50,38.50,00-0036912,25.50,13.35,5800,27.00,2.19,8.62,6.60,-2.01,2025-12-14T06:24:28Z
Amon-Ra St. Brown,WR,15,2025,DET,LA,away,6.00,54.50,00-0036963,24.25,18.78,7900,19.00,2.20,17.62,14.57,-3.05,2025-12-14T06:24:28Z
Joshua Palmer,WR,15,2025,BUF,NE,away,-1.50,48.50,00-0036988,25.00,5.48,3500,16.00,1.32,0.70,1.41,0.71,2025-12-14T06:24:28Z
Britain Covey,WR,15,2025,PHI,LV,home,-12.50,38.50,00-0037132,25.50,0.00,3000,27.00,0.01,0.00,,,2025-12-14T06:24:28Z
Kevin Austin Jr.,WR,15,2025,NO,CAR,home,2.50,40.50,00-0037231,19.00,0.00,3000,11.00,0.04,0.00,,,2025-12-14T06:24:28Z
Chris Olave,WR,15,2025,NO,CAR,home,2.50,40.50,00-0037239,19.00,14.94,6200,11.00,2.27,5.34,9.70,4.36,2025-12-14T06:24:28Z
Jameson Williams,WR,15,2025,DET,LA,away,6.00,54.50,00-0037240,24.25,14.03,6100,19.00,2.18,11.89,8.83,-3.06,2025-12-14T06:24:28Z
George Pickens,WR,15,2025,DAL,MIN,home,-5.50,47.50,00-0037247,26.50,16.86,,1.00,,,,,2025-12-14T06:24:28Z
Khalil Shakir,WR,15,2025,BUF,NE,away,-1.50,48.50,00-0037261,25.00,11.32,5300,16.00,2.27,5.92,2.91,-3.01,2025-12-14T06:24:28Z
Jalen Nailor,WR,15,2025,MIN,DAL,away,5.50,47.50,00-0037291,21.00,5.85,,32.00,,,,,2025-12-14T06:24:28Z
Deven Thompkins,WR,15,2025,ATL,TB,away,6.00,43.50,00-0037487,18.75,2.51,,18.00,,,,,2025-12-14T06:24:28Z
Rashid Shaheed,WR,15,2025,SEA,IND,home,-13.50,41.50,00-0037545,27.50,7.67,4600,29.00,1.76,2.28,1.70,-0.58,2025-12-14T06:24:28Z
John Metchie III,WR,15,2025,NYJ,JAX,away,13.50,41.50,00-0037614,14.00,9.15,4300,20.00,2.10,5.92,3.27,-2.65,2025-12-14T06:24:28Z
Alec Pierce,WR,15,2025,IND,SEA,away,13.50,41.50,00-0037664,14.00,9.64,4900,6.00,1.82,1.96,3.71,1.74,2025-12-14T06:24:28Z
Jalen Tolbert,WR,15,2025,DAL,MIN,home,-5.50,47.50,00-0037666,26.50,0.49,,1.00,,,,,2025-12-14T06:24:28Z
Garrett Wilson,WR,15,2025,NYJ,JAX,away,13.50,41.50,00-0037740,14.00,3.08,3000,20.00,1.34,0.07,0.02,-0.05,2025-12-14T06:24:28Z
Jahan Dotson,WR,15,2025,PHI,LV,home,-12.50,38.50,00-0037741,25.50,3.32,,27.00,,0.00,0.18,0.18,2025-12-14T06:24:28Z
Treylon Burks,WR,15,2025,WAS,NYG,away,2.50,46.50,00-0037742,22.00,3.77,3000,28.00,0.98,0.05,0.48,0.43,2025-12-14T06:24:28Z
KaVontae Turpin,WR,15,2025,DAL,MIN,home,-5.50,47.50,00-0037801,26.50,3.29,,1.00,,,,,2025-12-14T06:24:28Z
Romeo Doubs,WR,15,2025,GB,DEN,away,-1.50,42.50,00-0037816,22.00,8.84,4700,7.00,1.94,1.36,1.79,0.43,2025-12-14T06:24:28Z
Calvin Austin III,WR,15,2025,PIT,MIA,home,-3.00,42.50,00-0037837,22.75,5.74,,8.00,,,,,2025-12-14T06:24:28Z
Skyy Moore,WR,15,2025,SF,TEN,home,-12.50,44.50,00-0038090,28.50,0.27,3000,23.00,0.07,0.01,,,2025-12-14T06:24:28Z
Tyquan Thornton,WR,15,2025,KC,LAC,home,-6.00,41.50,00-0038104,23.75,3.42,3000,2.00,0.92,0.02,1.07,1.04,2025-12-14T06:24:28Z
Wan'Dale Robinson,WR,15,2025,NYG,WAS,home,-2.50,46.50,00-0038117,24.50,13.46,5900,25.00,2.51,13.74,6.33,-7.41,2025-12-14T06:24:28Z
Christian Watson,WR,15,2025,GB,DEN,away,-1.50,42.50,00-0038124,22.00,11.07,5500,7.00,1.92,4.54,5.57,1.03,2025-12-14T06:24:28Z
Xavier Smith,WR,15,2025,LA,DET,home,-6.00,54.50,00-0038359,30.25,3.14,3000,31.00,0.95,0.27,0.09,-0.18,2025-12-14T06:24:28Z
Dontayvion Wicks,WR,15,2025,GB,DEN,away,-1.50,42.50,00-0038393,22.00,3.53,3700,7.00,0.94,0.52,0.07,-0.45,2025-12-14T06:24:28Z
Nikko Remigio,WR,15,2025,KC,LAC,home,-6.00,41.50,00-0038519,23.75,0.24,3000,2.00,0.05,0.00,,,2025-12-14T06:24:28Z
Jaxon Smith-Njigba,WR,15,2025,SEA,IND,home,-13.50,41.50,00-0038543,27.50,24.66,8600,29.00,2.75,23.64,22.91,-0.73,2025-12-14T06:24:28Z
Quentin Johnston,WR,15,2025,LAC,KC,away,6.00,41.50,00-0038544,17.75,8.73,4900,13.00,1.57,1.30,1.58,0.28,2025-12-14T06:24:28Z
Michael Wilson,WR,15,2025,ARI,HOU,away,10.50,42.50,00-0038559,16.00,14.55,6600,5.00,2.37,8.75,6.31,-2.44,2025-12-14T06:24:28Z
Tre Tucker,WR,15,2025,LV,PHI,away,12.50,38.50,00-0038563,13.00,8.45,4200,14.00,1.84,1.23,4.13,2.90,2025-12-14T06:24:28Z
Charlie Jones,WR,15,2025,CIN,BAL,home,3.00,51.50,00-0038576,24.25,0.85,3000,24.00,0.49,0.04,,,2025-12-14T06:24:28Z
Parker Washington,WR,15,2025,JAX,NYJ,home,-13.50,41.50,00-0038606,27.50,7.90,4700,10.00,1.67,1.92,1.57,-0.36,2025-12-14T06:24:28Z
Kayshon Boutte,WR,15,2025,NE,BUF,home,1.50,48.50,00-0038608,23.50,8.91,5000,15.00,1.45,2.09,4.73,2.64,2025-12-14T06:24:28Z
Xavier Hutchinson,WR,15,2025,HOU,ARI,home,-10.50,42.50,00-0038618,26.50,3.62,3000,17.00,1.34,0.14,0.19,0.05,2025-12-14T06:24:28Z
Andrei Iosivas,WR,15,2025,CIN,BAL,home,3.00,51.50,00-0038619,24.25,7.63,4100,24.00,1.65,1.25,2.41,1.16,2025-12-14T06:24:28Z
DeMario Douglas,WR,15,2025,NE,BUF,home,1.50,48.50,00-0038621,23.50,5.98,3500,15.00,1.47,0.60,1.37,0.77,2025-12-14T06:24:28Z
Jalen Brooks,WR,15,2025,ARI,HOU,away,10.50,42.50,00-0038640,16.00,4.07,3300,5.00,1.04,0.40,0.79,0.39,2025-12-14T06:24:28Z
Tyrell Shavers,WR,15,2025,BUF,NE,away,-1.50,48.50,00-0038679,25.00,2.57,3000,16.00,0.85,0.06,0.25,0.18,2025-12-14T06:24:28Z
Jake Bobo,WR,15,2025,SEA,IND,home,-13.50,41.50,00-0038752,27.50,0.01,3000,29.00,0.01,0.00,,,2025-12-14T06:24:28Z
Mitch Tinsley,WR,15,2025,CIN,BAL,home,3.00,51.50,00-0038839,24.25,7.16,3100,24.00,2.20,7.13,4.05,-3.08,2025-12-14T06:24:28Z
Brycen Tremayne,WR,15,2025,CAR,NO,away,-2.50,40.50,00-0038840,21.50,0.47,3000,9.00,0.15,0.00,,,2025-12-14T06:24:28Z
Jalin Hyatt,WR,15,2025,NYG,WAS,home,-2.50,46.50,00-0038938,24.50,0.21,3000,25.00,0.08,0.01,,,2025-12-14T06:24:28Z
Dylan Drummond,WR,15,2025,ATL,TB,away,6.00,43.50,00-0038953,18.75,4.79,,18.00,,,,,2025-12-14T06:24:28Z
Marvin Mims Jr.,WR,15,2025,DEN,GB,home,1.50,42.50,00-0038976,20.50,6.41,3600,12.00,1.58,1.34,1.33,-0.01,2025-12-14T06:24:28Z
Cedric Tillman,WR,15,2025,CLE,CHI,away,7.50,38.50,00-0038979,15.50,5.35,3200,26.00,1.61,0.62,1.49,0.87,2025-12-14T06:24:28Z
Jordan Addison,WR,15,2025,MIN,DAL,away,5.50,47.50,00-0038994,21.00,11.03,,32.00,,,,,2025-12-14T06:24:28Z
Josh Downs,WR,15,2025,IND,SEA,away,13.50,41.50,00-0038997,14.00,8.25,4100,6.00,1.90,1.68,1.32,-0.36,2025-12-14T06:24:28Z
Zay Flowers,WR,15,2025,BAL,CIN,away,-3.00,51.50,00-0039064,27.25,13.81,6300,3.00,2.19,9.50,7.89,-1.61,2025-12-14T06:24:28Z
Rashee Rice,WR,15,2025,KC,LAC,home,-6.00,41.50,00-0039067,23.75,16.77,7700,2.00,2.22,7.04,7.78,0.73,2025-12-14T06:24:28Z
Puka Nacua,WR,15,2025,LA,DET,home,-6.00,54.50,00-0039075,30.25,24.30,8700,31.00,2.73,28.38,22.52,-5.86,2025-12-14T06:24:28Z
Jayden Reed,WR,15,2025,GB,DEN,away,-1.50,42.50,00-0039146,22.00,9.60,4500,7.00,2.13,4.31,3.93,-0.38,2025-12-14T06:24:28Z
Xavier Legette,WR,15,2025,CAR,NO,away,-2.50,40.50,00-0039342,21.50,6.21,3700,9.00,1.80,0.36,0.70,0.34,2025-12-14T06:24:28Z
Ryan Flournoy,WR,15,2025,DAL,MIN,home,-5.50,47.50,00-0039410,26.50,5.19,,1.00,,,,,2025-12-14T06:24:28Z
Devaughn Vele,WR,15,2025,NO,CAR,home,2.50,40.50,00-0039424,19.00,9.20,4200,11.00,1.97,1.72,4.26,2.54,2025-12-14T06:24:28Z
Isaiah Williams,WR,15,2025,NYJ,JAX,away,13.50,41.50,00-0039451,14.00,4.30,3000,20.00,1.15,0.21,0.51,0.30,2025-12-14T06:24:28Z
Jalen Coker,WR,15,2025,CAR,NO,away,-2.50,40.50,00-0039491,21.50,7.32,3900,9.00,1.89,2.04,1.72,-0.32,2025-12-14T06:24:28Z
Xavier Weaver,WR,15,2025,ARI,HOU,away,10.50,42.50,00-0039521,16.00,0.88,3000,5.00,0.46,0.04,,,2025-12-14T06:24:28Z
Mason Tipton,WR,15,2025,NO,CAR,home,2.50,40.50,00-0039623,19.00,4.21,3000,11.00,1.60,0.05,0.23,0.18,2025-12-14T06:24:28Z
Devontez Walker,WR,15,2025,BAL,CIN,away,-3.00,51.50,00-0039792,27.25,1.75,3000,3.00,1.07,0.14,,,2025-12-14T06:24:28Z
Jalen McMillan,WR,15,2025,TB,ATL,home,-6.00,43.50,00-0039855,24.75,1.66,,21.00,,,,,2025-12-14T06:24:28Z
Troy Franklin,WR,15,2025,DEN,GB,home,1.50,42.50,00-0039868,20.50,9.20,5200,12.00,1.88,2.01,2.76,0.75,2025-12-14T06:24:28Z
Malik Washington,WR,15,2025,MIA,PIT,away,3.00,42.50,00-0039880,19.75,7.51,,30.00,,,,,2025-12-14T06:24:28Z
Adonai Mitchell,WR,15,2025,NYJ,JAX,away,13.50,41.50,00-0039890,14.00,8.72,4400,20.00,2.06,5.35,3.11,-2.24,2025-12-14T06:24:28Z
Brian Thomas Jr.,WR,15,2025,JAX,NYJ,home,-13.50,41.50,00-0039893,27.50,10.52,5700,10.00,1.99,5.66,3.98,-1.68,2025-12-14T06:24:28Z
Xavier Worthy,WR,15,2025,KC,LAC,home,-6.00,41.50,00-0039894,23.75,9.35,4500,2.00,2.14,2.15,3.02,0.87,2025-12-14T06:24:28Z
Keon Coleman,WR,15,2025,BUF,NE,away,-1.50,48.50,00-0039901,25.00,5.12,3800,16.00,1.17,0.23,0.59,0.36,2025-12-14T06:24:28Z
Ladd McConkey,WR,15,2025,LAC,KC,away,6.00,41.50,00-0039915,17.75,12.09,6400,13.00,1.75,1.72,5.42,3.70,2025-12-14T06:24:28Z
Ricky Pearsall,WR,15,2025,SF,TEN,home,-12.50,44.50,00-0039916,28.50,9.81,5100,23.00,1.87,4.56,4.04,-0.52,2025-12-14T06:24:28Z
Rome Odunze,WR,15,2025,CHI,CLE,home,-7.50,38.50,00-0039919,23.00,8.93,5800,4.00,1.40,0.94,2.55,1.61,2025-12-14T06:24:28Z
Malachi Corley,WR,15,2025,CLE,CHI,away,7.50,38.50,00-0039920,15.50,1.84,3000,26.00,0.35,0.02,0.19,0.17,2025-12-14T06:24:28Z
Darius Cooper,WR,15,2025,PHI,LV,home,-12.50,38.50,00-0040024,25.50,0.83,3000,27.00,0.54,0.10,,,2025-12-14T06:24:28Z
Tetairoa McMillan,WR,15,2025,CAR,NO,away,-2.50,40.50,00-0040124,21.50,13.15,6000,9.00,2.32,9.46,5.62,-3.84,2025-12-14T06:24:28Z
Emeka Egbuka,WR,15,2025,TB,ATL,home,-6.00,43.50,00-0040129,24.75,11.82,,21.00,,,,,2025-12-14T06:24:28Z
Jayden Higgins,WR,15,2025,HOU,ARI,home,-10.50,42.50,00-0040130,26.50,10.47,4200,17.00,2.83,11.24,3.19,-8.05,2025-12-14T06:24:28Z
Kyle Williams,WR,15,2025,NE,BUF,home,1.50,48.50,00-0040131,23.50,1.08,3000,15.00,0.54,0.02,,,2025-12-14T06:24:28Z
Pat Bryant,WR,15,2025,DEN,GB,home,1.50,42.50,00-0040134,20.50,3.31,3900,12.00,1.08,0.41,0.02,-0.39,2025-12-14T06:24:28Z
Jaylin Noel,WR,15,2025,HOU,ARI,home,-10.50,42.50,00-0040138,26.50,3.07,3000,17.00,1.01,0.15,0.13,-0.02,2025-12-14T06:24:28Z
Tai Felton,WR,15,2025,MIN,DAL,away,5.50,47.50,00-0040154,21.00,1.06,,32.00,,,,,2025-12-14T06:24:28Z
Jaylin Lane,WR,15,2025,WAS,NYG,away,2.50,46.50,00-0040164,22.00,2.83,3000,28.00,0.81,0.06,0.09,0.02,2025-12-14T06:24:28Z
Elic Ayomanor,WR,15,2025,TEN,SF,away,12.50,44.50,00-0040170,16.00,7.64,3500,22.00,2.14,3.81,2.27,-1.54,2025-12-14T06:24:28Z
KeAndre Lambert-Smith,WR,15,2025,LAC,KC,away,6.00,41.50,00-0040184,17.75,0.37,3000,13.00,0.11,0.00,,,2025-12-14T06:24:28Z
Jimmy Horn Jr.,WR,15,2025,CAR,NO,away,-2.50,40.50,00-0040218,21.50,1.48,3000,9.00,0.44,0.01,0.03,0.02,2025-12-14T06:24:28Z
Tez Johnson,WR,15,2025,TB,ATL,home,-6.00,43.50,00-0040237,24.75,2.71,,21.00,,,,,2025-12-14T06:24:28Z
Gage Larvadain,WR,15,2025,CLE,CHI,away,7.50,38.50,00-0040259,15.50,4.52,3000,26.00,1.47,0.08,0.08,0.00,2025-12-14T06:24:28Z
Xavier Restrepo,WR,15,2025,TEN,SF,away,12.50,44.50,00-0040522,16.00,4.00,3000,22.00,1.66,0.88,0.15,-0.73,2025-12-14T06:24:28Z
Dont'e Thornton Jr.,WR,15,2025,LV,PHI,away,12.50,38.50,00-0040581,13.00,3.24,3000,14.00,1.20,0.60,0.01,-0.59,2025-12-14T06:24:28Z
Konata Mumpfield,WR,15,2025,LA,DET,home,-6.00,54.50,00-0040590,30.25,1.77,3000,31.00,0.46,0.02,0.01,-0.01,2025-12-14T06:24:28Z
Matthew Golden,WR,15,2025,GB,DEN,away,-1.50,42.50,00-0040667,22.00,3.43,3600,7.00,0.79,0.09,0.38,0.29,2025-12-14T06:24:28Z
Isaac TeSlaa,WR,15,2025,DET,LA,away,6.00,54.50,00-0040669,24.25,5.05,3500,19.00,1.76,1.02,0.10,-0.92,2025-12-14T06:24:28Z
Chimere Dike,WR,15,2025,TEN,SF,away,12.50,44.50,00-0040705,16.00,8.64,4300,22.00,1.88,2.24,3.28,1.04,2025-12-14T06:24:28Z
Tre Harris,WR,15,2025,LAC,KC,away,6.00,41.50,00-0040727,17.75,3.72,3100,13.00,1.35,1.24,0.14,-1.10,2025-12-14T06:24:28Z
Jack Bech,WR,15,2025,LV,PHI,away,12.50,38.50,00-0040729,13.00,3.83,3200,14.00,1.32,0.86,0.44,-0.42,2025-12-14T06:24:28Z
Luther Burden III,WR,15,2025,CHI,CLE,home,-7.50,38.50,00-0040735,23.00,7.87,4800,4.00,1.78,2.14,0.93,-1.21,2025-12-14T06:24:28Z
Isaiah Bond,WR,15,2025,CLE,CHI,away,7.50,38.50,00-0040782,15.50,4.68,3000,26.00,1.30,0.23,2.66,2.43,2025-12-14T06:24:28Z
Travis Kelce,TE,15,2025,KC,LAC,home,-6.00,41.50,00-0030506,23.75,11.12,4900,8.00,2.14,2.26,6.26,4.00,2025-12-14T06:24:28Z
